0,Perk Name,Cost,Source,Description
137,Leader in the Field,600 CP,Aberrant,"Every Nova thinks they’re hot shit, and powers can take a person far, but you? You have more than party tricks and a colorful costume. You are a once-in-a-generation savant in a scientific field of your choice. Even if you aren’t a Nova you could compete with them through sheer insight, but if you were? Showing off your ability could see you quickly become a household name and give Utopia nightmares at the thought of how transformative your creations could be for the world if distributed."
138,DVNTS Elite,600 CP,Aberrant,"DeVries National Tactical Solutions has trained you for Nova-grade warfare. You are familiar with almost every vehicle, tool, and weapon in modern use, and there is no role, generalist or specialist, that you cannot take up with anything less than expert skill. Alone, this would still leave you as just one among many. Where you truly excel is understanding how powers change the face of warfare, from mega-strength to teleportation. 

You can see uses for them beyond the obvious, consider ways to nullify unusual advantages your enemies have over you, and even anticipate how the enemy and their outdated preconceptions of warfare might inform their reactions on scales large and small when powers enter the equation. You are a student of Nova warfare, and your talents will be needed in the years ahead."
139,Professional Superhero,100 CP,Aberrant,"Even if you aren’t a member of Team Tomorrow it’s likely you’ll run into questions of legality where powers are concerned. As part of standard training you’ve received a crash course in the laws surrounding novas and power use, which naturally includes knowing how to twist those laws to the breaking point without giving anything away. In future jumps this knowledge will update along with tricks and tips needed to get as much use out of them as legally possible, or just giving mundane explanations for what you accomplish in settings where powers are unknown to the public."
140,Smile for the Camera,100 CP,Aberrant,"As a Nova you are one of Utopia's most visible representatives, and you are expected to handle yourself appropriately in view of the world. Besides whatever natural beauty or charm your eruption gifted you with, you have been carefully trained to make the most out of what you have. You know how to use fashion, body language, and rhetoric to get the desired response out of your audience, and how to roll with the unexpected and avoid being wrong-footed by trick questions from nosy reporters."
141,If you would deceive your enemies…,200 CP,Aberrant,"For a better tomorrow, hidden elements within Utopia undertake actions that must remain secret. When situations don’t allow for a quiet resolution with deniable assets, lies are spun and ‘sensitive’ missions are assigned to the unwitting. More than just manipulation and lying with a straight face you know how to plan around the need for information control in both the short and long term. It’s fair to say that barring unforeseen variables or superhuman levels of investigation, you could spend years in a double life without allowing your divided duties to interfere with each other."
142,Quantum Teamwork,200 CP,Aberrant,"Team Tomorrow serves as Utopias' poster children for Novas who use their powers to make the world a better place. But PR aside, they are often outclassed by Novas with far more combat experience and fewer scruples in combat. T2M members are rigorously trained to make up for any deficiencies by working as a team, both with squad tactics and a firm understanding of how powers interact with each other. 

As you train and work with allies, your teamwork skills will go beyond knowing how to fight as a group, giving you insight into how your powers and abilities interact with each other for better or worse. Some powers just don't agree with each other, while others can become stronger with a little outside help. A few rounds of super-sparring is all it takes to learn the difference, and to avoid getting blindsided by the consequences of crossing the streams."
143,Paraphysician,400 CP,Aberrant,"Rashoud facilities around the world are ready to take in newly-erupted Novas and teach them how to use their powers. Training typically involves biofeedback exercises, practical lessons within shielded labs, and a crash course in quantum physics. After joining Utopia you continued your studies and eventually became a licensed Paraphysician. Through observation and testing you can develop ways to quantify and categorize the mechanics of how individuals access superhuman powers. 

While it will still take time and effort to discover the hows and whys behind a power, it's easy for you to develop methods to help train people in the use of their powers and find ways to mitigate any side-effects that those powers may have. As a side note, you've mastered the skills of Dormancy and Attunement to a degree that most Novas never will and can easily teach these skills to others. Post-jump all of these services and skills can be adapted and taught to the users of biology-based powers in other settings."
144,A better tomorrow,600 CP,Aberrant,"The Aeon Society has been manipulating the world for a very long time, hiding the existence of the Inspired and the first proto-novas from the public consciousness. You have that same talent for shaping society, easily predicting how things such as new technology, media trends, and shifting politics will influence the human condition and how it can be nudged to suit your goals. 

You’ll need the tools to work these changes, of course, but it’s only a matter of time before you reach the point that the U.N. would come to your door and give you the authority to work even greater influence upon the world, all while thinking it was entirely their own idea to do so."
145,Practical Quantum,600 CP,Aberrant,"No one really understands how powers work, but Utopia, and yourself, can easily understand the value of applying them. You have a real gift, not for the academic understanding of powers, but working with them on practical projects. Terraforming, civil engineering, environmental cleanup? Find the right power, run a quick simulation and you can make the Sahara green or stop tornadoes from tearing apart a country on a regular basis. While any Nova might be able to pull off these kinds of projects with enough work, you have a real talent for doing it faster and better than anyone would think possible. 

As long as you’re directly involved with such a large-scale project somehow, whatever you’re planning may not always work out in the end but you don’t have to worry about things going awry. Your geothermal plant will never turn into a supervolcano, your biomancer-designed bacteria won’t mutate, and similar power-based Nova-scale projects will, at worst, fail safely."
146,Supergroupie,200 CP,Aberrant,"Even among novas, there is a pecking order. All Terats are taught to be leaders but the label of follower that most would disdain is one you instead know how to exploit. You can smoothly present yourself as a petitioner, as something lesser, how to grovel and flatter without coming off as a sycophant. 

Or you could overdo it, if you think that would get better results. When it comes time to act, using your powers to advance the goals of someone you serve (or pretend to serve) they enjoy a respectable boost in power and scope, and any powers your superiors turn towards your benefit will enjoy a similar boost."
147,Portent,400 CP,Aberrant,"Through the very act of contemplating evolution comes advancement. You can easily perceive flaws and in the course of working to correct them epiphanies come easily and often. This talent for exacting and merciless analysis will apply towards nearly anything you can think of, and it will never fail to aid you in overcoming greater and greater challenges. Always remember that perfection is a moving goal, so ever be mindful to look beyond your immediate problems else you find yourself within an evolutionary dead-end."
148,Carving Galatea,600 CP,Aberrant,"The public believes that the destruction of the space station Galatea and the release of radioactive material onboard triggered the first eruptions. This is partially true, but the lion’s share of the spark came from Divis Mal straining his power to its very limits after years of preparation. Following in his footsteps you now know how to spark similar mass-empowering events. The recipients must have some form of latent power waiting to be activated. 

You can try to affect the outcome, such as nudging what is gained to favor certain expressions or the amount of raw power granted where such variables exist. Your control isn’t perfect and there will always be outliers among the results. Be warned that whatever you set in motion, this perk offers no way to undo it or to escape the consequences. You are initially limited to causing Novas to erupt. 

Post-jump you may instead try to activate any latent powers among the populace, such as the Inhuman or X-genes in the Marvel setting"
149,Cipher,100 CP,Aberrant,"Most people don’t grasp just how easy it is to dig up information about them. From social media to the sheer amount of forms filled out in life that bureaucracy demands, anyone with a bit of know-how can quickly learn things that most people have forgotten. Such a transparent life is unacceptable to someone in the intelligence business. You know how to minimize the paper trail your life creates, and habitually act in ways that minimize the amount of physical evidence left laying around."
150,Tradecraft,100 CP,Aberrant,"Before you can graduate to field work, you'll need to demonstrate a firm grasp of all the classic spy skills. How to lie, how to realize when you're being played, how to tail someone without being obvious about it or palm small objects...and how to quietly kidney-punch and garrotte someone when they're not looking. You're a generalist, not a specialist, but your repertoire is broad and these skills will only improve with experience."
151,Solving the locked room murders,200 CP,Aberrant,"Mind control. Teleportation. Precognition. A hundred ways exist for Novas to commit or conceal a scheme in ways mundane law enforcement isn’t equipped to detect, let alone counter. But these are the matters the Directive must deal with, and you have a fine-tuned sense for them. This perk won’t tell you the hows or whys, but when investigating anything from a broken lock to a world-wide conspiracy you will know with absolute certainty if Nova powers were involved in any way. 

Post-jump, you’ll have an equally accurate sense for the involvement of anything that is beyond the mundane."
152,Killing Superman,400 CP,Aberrant,"When pitted against someone with abilities that no baseline human could hope to defeat, the Directive knows not to fight fair. They plan, they study, they account for a target’s powers, psychology, and every possible external factor that might matter, and even a few that shouldn’t. When the time comes to put those plans into action they go off without a hitch. 

The timing of you and your fellow agents is like clockwork, equipment doesn’t fail outside of extreme stress, and the more outmatched you are by your foe the further luck bends to favor you. 

This doesn’t mean you can hurt someone when you flatly have nothing that can hurt them, but this perk works just as well for direct combat as it does for setting up situations in the future that ensure a target will be neutralized through more indirect means."
153,Mental Compartmentalization,400 CP,Aberrant,"To deal with Mega-charismatic and mind-reading novas, the Directive has developed a system of hypnotic conditioning to protect their agents and secrets. You have benefited from these techniques, and are skilled enough in their use to perform the procedure or teach them to others. Telepaths who attempt to listen in on your thoughts will hear only nursery rhymes, mathematical equations, and other meaningless repetitive trivia. Beneath this first barrier you can layer a false persona that can stand up to some scrutiny. 

You can further hide important pieces of information even from yourself behind subliminal blocks that only lift when you experience a specific stimulus. These techniques aren't foolproof, but have tricked many Novas who thought that a 'mere baseline' could not possibly keep secrets from them and failed to look deeper."
154,Alchemist,300 CP,Atelier Ryza,"Alchemists are those who are gifted with the power to perform alchemy, the art and science of combining different objects together and creating something totally new using their physical and magical properties. Whether you’re an experienced alchemist like Empel or a total newbie like Ryza, being an alchemist puts the power of creation at your fingertips.

Alchemy is a wondrous power upon which entire kingdoms have been built, but only those with a natural talent for it can conjure up even the most basic of creations. Lucky you then, because you’ve got talent in spades! With a cauldron of magically-enriched water and a bit of applied magical power you can draw out the magical qualities of various ingredients, breaking them down into their base components and blending them together to create almost anything you can imagine. 

The greatest creations will require high-quality ingredients and an advanced understanding of the world, but even amateur alchemists can make simple tools like bombs, potions, weapons, and much more."
155,Magical Talent,100 CP,Atelier Ryza,"Apart from alchemy the power of magic is quite widespread in this land. Even children like Tao and Ryza can defend themselves with very basic spells like fireballs and bursts of destructive light, and well-trained warriors like Lent and Lila can push their bodies to perform feats of strength and speed far beyond those of an ordinary human. 

That potential dwells within you as well: with practice you can learn to harness your inner magic, whether by casting simple spells like orbs of explosive light or using it to strengthen your body. Given enough training you can eventually become as strong as any of the monsters in this world."
156,An Eye for Quality,100 CP,Atelier Ryza,"Miraculous as they may be, an alchemist’s creations are only as good as the ingredients they’re made out of. Even rookie alchemists quickly learn how to appraise objects for quality and any alchemical properties they may have, from common household objects to ancient magical artifacts and beyond. 

At a glance you can evaluate an object’s quality, such as a plant that’s healthy or sick, chunks of ore that have high or low purity, or a weapon that was forged with great skill and care. With practice your judgement can be refined further, allowing you to also determine any alchemical or magical properties an object may possess"
157,Visions of Antiquity,200 CP,Atelier Ryza,"Nothing can be done for the lost souls of the Klint Kingdom but the knowledge they gathered need not die with them. You have a rare gift which allows you to turn back time for a few brief moments. Some call this talent psychometry, the ability to read memories or spiritual impressions from objects as if they were your own. 

An ancient sword might show you the thoughts of the alchemist who forged it or the dying wish of its former master, and a piece of rubble from a ruined home might show you the disaster that once destroyed it. 

Depending on the age and condition of the item you might be able to pull out a great deal of information or only a few fragmented visions devoid of context, so uncovering ancient mysteries will still require some detective work on your part, but you do have some control over what sorts of visions you have depending on what sort of information you’re looking for."
158,Outside the Box,400 CP,Atelier Ryza,"Alchemy demands a flexible way of thinking, a willingness to treat rules more like guidelines and stray off the beaten path from time to time. When a recipe demands specific ingredients and you only have half of what’s on the list, you don’t give up, you get creative. Whether you’re baking a cake or trying to repair an ancient artifact you’re a genius at improvising and jury-rigging unconventional solutions. 

You could bake a cake with mushroom powder instead of flour without impacting the taste at all, or repair an ancient artifact using scavenged parts and a jury-rigged power supply. With alchemy on your side you can synthesize just about anything, turning high-quality common ingredients into substitutes for rare ones. There’s no need to use the blood from an extinct dragon as a fuel source when you can make magical liquids with exactly the same properties out of household ingredients!"
159,"Reduce, Reuse, Recycle",400 CP,Atelier Ryza,"Even in alchemy destruction is much easier than creation and disposing of trash or destroying dangerous artifacts is as easy as tossing them in the pot and giving it a stir. But it’s a shame to let things go to waste when they have useful properties, so why not make good use of them? You’re able to break down objects into their raw alchemical essence, manifesting as tiny crystals of alchemical power or elemental energy in liquid form. 

This magical essence can be used in your alchemy to supercharge your creations or transfer magical qualities from one item to another. You could melt down a magic sword into soup, save its power in crystal form, and transfer those powers to another creation at a later date. Or you could just destroy the object in question, leaving no trace of it. Some things are better off not existing at all."
160,Miracles of Ancient Wonder,600 CP,Atelier Ryza,"Any alchemist worth their salt can make bombs and potions and magical swords but the alchemists of the ancient Klint Kingdom constructed wonders like prosthetic limbs, portals to other worlds, and even more fantastical things. Most alchemists can scarcely comprehend the lost secrets of these devices, much less reproduce them… but most of them aren’t a genius like you are. 

Your talent for alchemy is astonishing, matched only by Ryza herself: not only do you have an obscene learning curve, able to master in months fields of knowledge that require years of study from others, but you can reverse-engineer any device that you lay eyes on, whether it was made with alchemy or not. 

As long as you understand the theory behind what a device is supposed to do you can puzzle out what it’s made of, how its components contribute to it, and how to reproduce it with comparatively very little work. With time you’ll even become able to create wonders on par with the Klint Kingdom’s ancient relics"
161,Master of Mana,600 CP,Atelier Ryza,"Alchemy’s foundations are built on the magical knowledge of ancient civilizations who once made cities fly through the sky, battled demons from hell, and even unlocked the secrets of immortality with their mastery of magic. By comparison the simple battle magics known to modern humans are like children smashing rocks together, a pale imitation of what came before them, but in you the capacity for such things remains if only the knowledge can be rediscovered. 

You are a genius at manipulating raw magical forces, so much so that anything you can accomplish with alchemy you’ll quickly learn to replicate as magical spells. From hurling powerful fireballs and supporting your allies with healing magic to enchanting objects with magical properties, you can conjure these effects out of thin air as easily as you could in your atelier using magical power rather than raw ingredients. The energy required may be comparatively enormous but with training even this limitation can be overcome"
162,Wilderness Survival,100 CP,Atelier Ryza,"You can’t have much of an adventure if you don’t travel off the beaten path every now and then. Villagers might be intimidated by the wilderness and all the monsters inhabiting it but little things like getting lost only happen to amateur adventurers, not the likes of you. 

You’ve got good instincts for navigating the wild places of the world, not only allowing you to find the quickest paths through a forest and the safest places to camp but also identifying dangerous plants and animals, especially monsters. You’re also a pretty good cook and can whip up tasty meals out of anything you might find in the wild, though that may mean eating bugs and herbs. At least you won’t starve even when you’re totally broke, right?"
163,Sure-Footed,100 CP,Atelier Ryza,"Ancient ruins aren’t the easiest places to get around in. Even when you aren’t being harassed by the local monsters the very ground itself can give way beneath you if you aren’t careful, and that’s when you have a clear path to use at all. 

You have fewer problems than most when spelunking through ancient ruins and similar locales, as you have a good instinct for finding safe footholds and stable terrain. If an ancient path is about to crumble or a bridge can’t support your weight you’ll know the instant you see them, and you’re nimble and athletic enough to shimmy along cliffsides and leap between platforms as easily as if you were taking a leisurely stroll down an empty street."
164,One with Nature,400 CP,Atelier Ryza,"The oren are devout naturalists, living in harmony with nature to the best of their abilities. Perhaps that’s where this unusual gift came from: you are naturally sensitive to the presence of living creatures, animals and plants alike, as well as characteristics such as their health and any magical abilities they possess. 

An alchemist may be able to judge such things with training but you can do so at a great distance, almost like living radar that maps the terrain around you and tracks monsters, people, and plants without meaningful effort on your part. Should you be looking for a particular kind of plant or monster you can locate them up to a mile away and with training your senses can expand even further afield."
165,Travelling Merchant,200 CP,Atelier Ryza,"Not all villagers spend their lives in one place. Travelling merchants roam the land in search of the next big score, cutting deals and forging new trade routes along the way. You’re potentially one of the more successful members of this profession, talented in the sort of negotiations and wheeling and dealing that a merchant’s job demands of them. 

More than just cutting deals, you’ve mastered the art of supply and demand and can turn goods of even a minimal value into a pile of gold with just a bit of work reselling them in the right places. One man’s trash is another man’s treasure as the saying goes, and it’s not hard for you to figure out whose trash will be the most valuable and net you the largest profit for the least effort."
166,Magical Musician,200 CP,Atelier Ryza,"Talented musicians are always welcome anywhere that people can be found. In a world full of magic and alchemy music still has a power all its own, soothing the soul and making long winters just a little bit more bearable. You’re an exceptionally-skilled musician with at least one instrument such as a flute or violin, and you’re even able to create beautiful compositions of your own musical talent. 

When combined with an existing magical talent your music can take on magical effects, allowing you to weave songs into spells. In this form the effects of a spell can reach anyone who can hear your music, allowing you to heal your allies and lift their spirits even from very great distances away."
167,Know Your Enemy,200 CP,Atelier Ryza,"Warriors don’t just swing their weapons around wildly and hope for the best. Intelligence and tactics are essential tools in every fighter’s arsenal, and knowing a foe’s weaknesses will often spell the difference between victory and defeat. You have an analytical mind that can read your opponents even in the chaos of battle, scanning your foes constantly to determine their strengths and weaknesses, such as elemental vulnerabilities or old injuries that hamper their movements or create gaps in their swordplay. While the act of exploiting such weaknesses is still down to your own efforts, you’ll never fail to recognize a weakness so long as one exists."
168,Elemental Warrior,200 CP,Atelier Ryza,"The Oren are a spiritual people who live as one with the world around them. When it comes time for battle their warriors wield the elements as much as their own weapons, infusing their attacks with the strength of fire, lightning, wind and ice and turning battle into a deadly dance of elemental magic. You’ve learned this art, perhaps from an Oren teacher, and have mastered skills that allow you to infuse your own blows with the strength of fire, lightning, and other magical elements, allowing you to strike at any weaknesses your foes may possess. You may even weave these elements together, striking with many different elements as well as the force of your blows all in the same attack."
169,Core Crystal,100 CP,Atelier Ryza,"One of the more common artifacts found in the Klint Kingdom ruins, core crystals are alchemic items that contain and reproduce the effects of other alchemic items with limited uses, such as potions, bombs, and so on. Syncing an item to a core crystal allows the crystal to use a built-in supply of magical energy to replicate the item’s effects, turning a single bomb or potion or other items into a reusable supply of them so long as the crystal’s energy supply holds out, though more powerful items will take much more energy and some may even be too powerful to be replicated. 

The crystals will recharge their energy supplies on their own whenever they’re not in use. Up to four items can be linked to a single crystal and you may purchase this item multiple times."
170,Rites of Initiation,200 CP,Cultist Simulator,"What is a pastor without its sheep? A hunter without the hunt? An occultist without its tools? This purchase grants you basic knowledge surrounding the rituals needed for this jump, including the ritual to induct new followers. 

This includes a general understanding of their inner workings, allowing you to tailor them as you see fit. You may use this power to induct an individual into the dark side of the world, allowing them to unlock an affinity based on one of the Principles of the Mansus. This affinity will closely match the nature of the new disciple. Those that already possessed an affinity before the rite receive no benefit from this perk. 

You may take these rituals to other worlds, allowing you to create a new framework for magic based on the Principles and rituals found in this jump. This framework can interact with existing magical systems, allowing you to use the rituals you are familiar with to tap into the system, or you could have your powers work in an entirely separate manner."
171,A Favour from Higher Authority,300 CP,Cultist Simulator,"It seems you have been graced by the Hour of the Velvet, jumper. Around you forms a fog that shields your presence from the powers that shape the world. Through this Favour, the Colonel will not force you into the service of an Hour, the Lionsmith will not use you like a tool against his eternal rival, the Mare-in-the-Tree will not try to steal you, and The Wolf Divided promises to kill you last. Even the laws of the Mansus as a whole will look past any children born of your unholy unions, preventing the Crime of the Sky. 

For the duration of the jump, and despite not being invisible to them, the Names and Hours will remain indifferent to your presence, allowing you to inhabit their world without being dragged into their cutthroat politics. This pardon only persists for as long as you remain neutral in their conflict. Should you rise against them, know that the hammer will come crashing down from all interested sides. 

You’ll be equally blessed with indifference in future jumps, allowing you to enter the domains of gods and other otherworldly authorities without incurring their ire. At least this way, it won’t be your presence that condemns you, only your actions."
172,A Rarefied Mind,100 CP,Cultist Simulator,"It would be a shame that in your quest for enlightenment you suffered a lapse of memory. It’s not like some of these secret teachings can be found in the local library. This simple perk makes your memory perfect, limitless, and retroactive, while also allowing for instant recall and perfect indexing. You’ll never forget any moment of your life, no matter how small, and you’ll be able to recall those moments as if you were currently standing there again. As a retroactive effect, your past memories will also be affected, even if you’ve somehow managed to forget them."
173,Erudition,100 CP,Cultist Simulator,"The acquisition of knowledge is more than just the senseless hoarding of information. With this purchase you now excel at predicting, interpolating, and connecting information, and can easily cross reference your knowledge with external information, making studying a relatively painless endeavor. Combined, these benefits will allow you to triple (3x) the rate at which you study and convert conscious knowledge into instinctive understanding."
174,Bibliovore,200 CP,Cultist Simulator,"There’s so much knowledge out there, and so little time. With this perk you have the innate ability to instantly memorize the contents from text and other visual media with just a touch. This ability can be used on any kind of visual medium, from engravings on ancient pottery, to diagrams in crumbling parchments, to blurry text in waterlogged codices, or even books written in a language you don't speak. 

The actual understanding of these contents is an entirely different matter, but you’ll figure it out with time. This ability can be toggled on and off at will, so that you are not burdened with unwanted knowledge"
175,Loresmith,200 CP,Cultist Simulator,"It pays to give back to the community, and for someone that has been everywhere, you could have a wealth of knowledge for sale. With this ability you can now easily contribute to the collective knowledge of the world by instantly creating essays, books, manuals, papers, recipes and other written documentation of any subject you are familiar with. 

This information is compiled with as much care as if you had done it over a few years, and can be formatted, rewritten, and edited on the fly, allowing you to tailor the final results to your liking. Teaching perks will increase the rate at which your documents are studied and assimilated."
176,Ritual Maker,400 CP,Cultist Simulator,"Hard work pays off, and you, jumper, have spent quite some time studying the occult. With this power you can now create rituals through which others may temporarily access your perks or powers. These rituals can involve anything from chants, to performances, to tools, or even reagents, and if you’ve purchased the Rites of Initiation, you may even require one or more Principles from this world to be invoked using influences or affinity. 

All rituals must require at least 10 minutes to prepare and cast, but you can otherwise set the terms and conditions freely. Know that after imbuing any power into a ritual, that specific power will be much weaker for a few days, and unless the ritual has stringent conditions, anyone with the appropriate knowledge may use it."
177,Flawless Physique,100 CP,Cultist Simulator,"The times are right to perform, sing, and dance, and you just so happen to be a star when you move. You excel at the performing arts of singing, dancing, and choreography. From the more traditional concert dance, opera, or ballet, to more modern interpretative, swing, or jazz dance. 

To accommodate for this lifestyle, you also possess excellent body coordination, a crystal clear voice, natural resilience that provides resistance against injury and disease, and a body that perfectly preserves your ideal fitness and beauty even if you overindulge in food or drinks"
178,Door Opener,100 CP,Cultist Simulator,"The economy may be bustling right now, but there’s no guarantee that a single job will pay the bills. With this perk you now have incredible luck when it comes to job hunting, allowing you to land a job wherever you go, even if it’s just a menial employment. More importantly, this comes with a 4x multiplier to your learning rate for your job related skills, allowing you to improve in your trade at a faster rate so that you can hopefully upgrade your position and enjoy some job security."
179,Perfectionist,200 CP,Cultist Simulator,"Practice, as they say, makes perfect. And you seem to have a big advantage when it comes to reaching perfection. When performing a task that you’ve already attempted, you’ll always have the guarantee that your results will not be worse than your previous best. 

This primarily focuses on the results and not the execution, so as long your actions don’t deviate too much from your original actions you’ll still have room to improve your skills, try different methods, or even improvise in your work. The more you practice, the more scenarios this perk will cover."
180,Patronage,200 CP,Cultist Simulator,"It’s hard enough to pursue your passions when they are mundane, it’s even harder to do so when nobody has trailed the path you walk before. With this perk, you’ll have excellent luck when it comes down to attracting tutors, mentors, patrons, and benefactors, even if your aspirations are not exactly common. 

Whether you wish to learn obscure dances to change skins from Sulochana, or simply become better in your greek studies, there’s a very high likelihood that you’ll bump into one or two people who will gladly show you the ropes and set you on your way. This ability can also be targeted by simply asking someone for their help, and they’ll be far more likely to react positively to your request."
181,Changeling,400 CP,Cultist Simulator,"Flesh is but a carapace to you, and in the dances that will follow you’ll come to understand how useful it can be to shed your skin. Through this power, you may reshape your flesh and those of others in any matter of your choosing, provided you are familiar with the final form that it will undertake. 

You could change age and gender. You could grow wings, horns or additional limbs. You could even use it to turn into someone or something else entirely. The more familiar you are with a particular form, the easier it will be for you to replicate its original strength, even if it's only a partial transformation."
182,Open Soul,100 CP,Cultist Simulator,"Many would believe that a medium is a bridge for the spirits, but in the present day and age a medium starts off as but a simple entertainer. This perk provides all the tricks and experience needed to become an unrivaled mentalist, giving you a wide array of mundane abilities that seemingly border on psychic powers, such as hypnosis, telekinesis, clairvoyance, and mediumship. 

These abilities are not actually supernatural but rather a calculated application of suggestion, misdirection, and subterfuge. In addition to this, your mentalist skills can be used against other mundane skills, like cold reading, to prevent people from reading your thoughts or emotions, or learning your trade secrets without your consent"
183,Lucidity,200 CP,Cultist Simulator,"There’s plenty of dangers in the Mansus. It wouldn’t do you any good trying to tackle them at anything less than your full capabilities. With this perk, you now possess the uncanny ability to lucid dream, allowing you to remain in control of your actions whether you are asleep or forced in a dreamlike state. 

More importantly, in this lucid state it becomes easier for you to manifest your own perks and powers inside dreams or illusions, granting you the same tools you’d have available as if you were physically there."
184,All roads lead to the Mansus,200 CP,Cultist Simulator,"The Mansus is the beginning and the end of this journey, so it’s only befitting that you’d try to spend every waking moment researching it. This perk gives you access to alternate methods of traveling to a dreamscape, including rituals, drug induced visions, and meditation, and will make traveling to them as easy as simply being aware of their existence. 

Each method may have their own advantages and disadvantages but all of them will benefit from a heightened perception of time, allowing you to explore dreamscapes for longer periods without necessarily increasing the time spent dreaming"
185,Ghoul,400 CP,Cultist Simulator,"It seems you’ve imbibed in the Elixir Zeboim, and while no hour has explicitly blessed your actions, you’ve nevertheless succeeded in awakening the memories of the decaying flesh. With this ability, whenever you partake in a kill or consume a corpse, the memories of the dead will flow into you, giving you an insight on their lives as if you had been there by their side. This process takes only a couple of seconds, at most a minute, during which you will remain in a dreamlike state, and can be toggled on and off at will, so that you are not burdened with unwanted knowledge"
186,Mr. Never No,100 CP,Cultist Simulator,"As a priest in charge of a parish, it’s of utmost importance that you can perform your job correctly. With this perk you now possess an exceptional charisma worthy of a community leader, not only able to charm your audiences with ease, but also having a very keen eye for other people’s wants and needs. Additionally, and if you didn’t before, you are now capable of delivering your messages with exceptional eloquence, never stumbling on your words, and always transitioning from one topic to another with exceptional ease."
187,Appeal,100 CP,Cultist Simulator,"A man in your position has to walk the walk as much as they talk the talk. This perk gives you an exceptional control of your own body’s language and tone of voice, and an intuitive understanding of how they are perceived by others. With this knowledge you may present yourself as a ruthless and fearless person, a compassionate and open individual, or a meek pushover that can be easily bullied just by changing the way you move and talk"
188,Chastise,200 CP,Cultist Simulator,"There are times where kindness is not the answer, but fists cross the line. You are now expert at manipulating, coercing and intimidating people, allowing your words to cut when your hands are otherwise tied. This perk also reinforces the psychological impact of your words based on your relative strength compared to theirs, even without hinting at physical aggression, making your threats more effective even if your targets know nothing about you."
189,Exultation,200 CP,Cultist Simulator,"Your words inspire more than just attention, and with the right topic and the right passion, they may even command the masses. With this purchase, you are able to instill a specific feeling, emotion, or ideology in your followers through your words and speeches until you are capable of invoking it with your very presence on those that have already listened. 

This effect is not instantaneous and requires more exposure depending on the complexity of your message. For simple rapport, it would take a few days, for loyalty a few months, and for a complete ideology it may take up to a year."
190,P.I. Jumper ,100 CP,Cultist Simulator,"I can’t let you go out on those streets without some proper training rookie. You are now a master at cold reading your targets, which makes you capable of picking up subtle hints and cues based on their body language, their appearance, or their mannerisms, and using cleverly designed language you can squeeze the truth without them being none the wiser. With this you are able to spot the signs of struggle and of anxiety, the nervous tics before a breakdown, or the different tells that incriminate liars."
191,Perceptive,100 CP,Cultist Simulator,"It’s important to not make mistakes in the field, especially when the lives of innocents are at stake. If you didn’t before, you now possess at least peak human perception across all five senses. More importantly, you're able to process this input with exceptional clarity. You could easily identify and isolate a quiet conversation in a bustling cafe, spot a face out of a crowd like it was painted red, differentiate twins from one another just by smell, identify every ingredient used in a sumptuous meal, or know your exact location from the movement of a carriage."
192,A collection of paintings ,200 CP,Cultist Simulator,"This collection consists of 9 different paintings created using rarefied pigments that can only be found in the strange side of the world. Each masterpiece depicts an Hour that best associates with each of the Principles of the Mansus. These paintings can be used in rituals as tools to perform magic, or to summon spirits. 

In future jumps, the subject of these paintings will change to depict a god-like entity that best embodies each of the Principles, and with the appropriate rites, it may be entirely possible to communicate with them and gain their favour."
193,A crate of ingredients ,400 CP,Cultist Simulator,"This 3m x 1m x 1m wooden shipping crate can contain any assortment of ingredients that could be useful for your occult rituals or other activities. They don’t need to be magical in nature. This includes, but is not limited to: powders, poisons, tinctures, extracts, plants, body parts, ores, or even gemstones. You could even find an entire corpse inside it, provided it fits. To claim them, simply think of the materials you need and open the crate. The crate will be neatly organized and filled to the brim with everything you asked for inside it. This crate will restock exactly 1 week after being emptied."
194,A Corner Street Newsstand,100 CP,Cultist Simulator,"A small newspaper stand with a small selection of literature. The papers here holler with confidence, knowing that only the initiated will listen. This stand only seems to sell newspapers of the tabloid variety, that just so happen to be written with rather truthful stories. These daily news sometimes include useful information regarding the many demi-real Secret Histories."
195,A Dusty Workshop,100 CP,Cultist Simulator,"A cozy but unkempt mechanics workshop. The clattering of tools livens the machines inside it, and they open at the seams from the laughter. This workshop contains all the tools needed to service any vehicle, from a small motorcycle, to a large truck. The big parts need to be called in, but the little plugs and bolts always seem to be on stock. There’s a hidden room in the back of the building that leads to a private shrine, where influences of the Forge and Knock congregate."
196,A Velvet Cabaret,100 CP,Cultist Simulator,"A gaudy cabaret in a corner of an alley. In here, talent comes through the front, while the real patrons go through the back. This establishment is always run by a local gang, loyal dogs who will provide the much needed ‘protection’ free of charge. The music is smooth, the drinks are free, and the company is never lacking. In the private rooms, influences of Edge and Grail bleed with pain and ecstasy."
197,A Candle-lit Monastery,100 CP,Cultist Simulator,"A quiet monastery lit by thousands of candles. The wax of the candles flows endlessly, and the light inside never dims. This monastery includes a church, a library and a cloister where your followers and practitioners may take residence. The candles, the larder, and the cellar, refill themselves every night when no one is watching. When the doors of the parish are closed to visitors, influences of Lantern and Moth descend on these halls."
