0,Perk Name,Cost,Source,Description
235,Intermediate Earth Manipulation,200 CP,Generic Earth Manipulation,"You have about 30 years of experience now. Your mana capacity is fairly sizable, your earth-manipulation abilities are such that you can envelope a city block, your martial prowess is such that you’re a world-class fighter, and you can crush most life with but a glance. You can brew potions with impossible effects, having much greater understanding of the metaphysical properties of the ingredients and being able to interact with them, such as potions which melt armor, potions which change one’s sex, and potions which increase the agility of those who drink them, and you can store non-earth related abilities into physical form for your and others’ uses. You’ve likely come far enough to even transmute materials into alchemical gold, a powerful substance in many powerful alchemical rituals. A Spirit Caller can contract greater spirits, demons, angels, and other supernatural creatures, but does not yet hold more than a little influence from them. A Spirit Caller would also understand how to draw on the power of those they have contracted, gaining the power to perform feats they would not normally be capable of. A Jinn can now use all of their abilities while within the Ghayd such that they affect the natural world, as well as create spirits from the Ghayd to act on their behalf. A Soothsayer can crush city streets and view a person’s history through the lines on their face and palms.

>Requires one or more Origins from Generic Earth Manipulation
>Requires Beginner Earth Manipulation"
236,Advanced Earth Manipulation,400 CP,Generic Earth Manipulation,"Your experience rests firmly at 100 years. You can control the earth surrounding a large city, raising or tearing down earthen walls or crushing anyone within. Your mana reserves are very large now, allowing you to continually use powerful earth abilities without tiring for quite a while. Your martial prowess sits firmly in supernatural territory now, allowing you to cut through things that would normally shatter your blade, or take strikes that should’ve pulped you without much harm. An alchemist would understand how to create potions that could change the tide of battles, allowing even one much weaker than their foe stand on equal grounds by granting powerful supernatural abilities, changing how powers and magic works, and influencing the very concept of battle or war itself for a short time, and your transmutation abilities allow you to draw out and combine supernatural powers within items and change them. As a Spirit Caller, you could contract anything shorter than a god, and you have strong influence over anything you contract, granting you various powers and abilities to interact with them and influence them to perform your whims. This isn’t perfect control, but you’re very influential on their actions. A Soothsayer can strip a city bare with their telekinesis and navigate the future through dreams or gain divine insight into what to do next. A Jinn can create more powerful spirits and pull swaths of the Unseen World into the natural world, gaining incredible control and influence in fairly small areas.

>Requires one or more Origins from Generic Earth Manipulation
>Requires Intermediate Earth Manipulation"
237,Expert Earth Manipulation,800 CP,Generic Earth Manipulation,"You have maybe 500 years of experience in earth manipulation, and it shows. Your earth powers reach the scope of the whole planet, allowing you to shift landmasses as an afterthought. Your physical skills as a monk or swordsman have gone far beyond supernatural, gaining just short of conceptual power, able to perform feats that shouldn’t be possible such as cutting a waterfall in half. As a Spirit Caller, you can contract gods, though you would likely be subject to their whims within the scope of that contract, and borrow portions of their power with their acceptance. You can force contracts with most other beings, from angels to demons and greater spirits, and use any of their powers or abilities as if they were your own. An alchemist can empower any of their creations by pulling on the metaphysical strings during the creation process, and create a vast variety of effects in their potions from potions which perform earth manipulations for you to potions which resurrect the recently dead, even store souls within crystal prisons and create alchemical substances which change others at the core of their soul with the right materials and essences. A Jinn has learned to exert incredible influence on the Ghayd, able to manipulate it to their whims, gaining near-omnipotence within it. A Soothsayer can manipulate and feel everything through their manipulations on the scale of continents and planets, while being able to hear the literal words of gods telling them what the future will hold.

>Requires one or more Origins from Generic Earth Manipulation
>Requires Advanced Earth Manipulation"
238,Origin: Bard,100 CP,Generic Wind Manipulation,"One with the wind, one with their instrument, and one with magic. You are one of the precious few who have studied the magics of music, learning to imbue spells into your voice and the instruments you play, controlling the winds and sounds around you."
239,Origin: Fengshen,100 CP,Generic Wind Manipulation,"You are the maker of your own story, one with wisdom and strength both. Within you churns the mythical energy of life, Qi, and it empowers you both physically and mentally. Through it you may imbue your body with wind, and move the wind through combinations of martial arts and the sheer power of your own life force."
240,Origin: Shaman,100 CP,Generic Wind Manipulation,"You have delved deep into the Shamanic arts, the essence of Nature and the cycle of life and death. Through rituals and sacrifice, you have become one with the cycle of reincarnation and Samsara, and as such have unlocked the power of your own soul and it’s interaction with nature. You use your soul to power your abilities, moving the winds and influencing the natural world, casting powerful magics through your soul’s energy, and from the cycle of reincarnation your soul will constantly regenerate the power you use."
241,Origin: Windwalker,100 CP,Generic Wind Manipulation,"The winds and world are alive. You understand this, and have achieved the freedom of enlightenment. Everything moves, everything churns, and every movement you make continues the momentum of life, of the universe, of action and reaction. Your movements are precise such that the winds bow to your power, and you understand what forces to apply to achieve the movement you wish from both yourself and the very winds around you."
242,Origin: Steamwright,100 CP,Generic Wind Manipulation,"You’re smart, genius even. You understand the principles behind steam and metal, cogs and gears, and how to put them together into phenomenal and durable technology. You can create a vast array of steampunk inventions, especially those which manipulate and alter the wind, air, and steam in various ways, produce music, and many other effects. You’ve spent much time studying these secrets, and have become somewhat competent in their construction."
243,Origin: Wraith,100 CP,Generic Wind Manipulation,"Whether through ritual or happenstance, the Winds of Death have touched you, and a piece has found a home within you. You’ve learned to move these winds, like a twisted superpower, bending them to your will. The winds of death are powerful, but uncontrolled and dangerous, and can tear the soul straight from the bodies of your foes and send them to an early grave. These winds can even puppet the bodies of the dead, tear knowledge from the lifeless, and eradicate entire afterlives for the truly powerful."
244,Origin: Aetherborn,300 CP,Generic Wind Manipulation,"Aether. The air which the Gods breathe. While unskilled, you have learned to pull this air from the realm above and use it for your own ends. Infused with true Divinity and the source of limitless power, these winds may hold any number of attributes, acting like other elements, spawning matter from nothing, empowering those it touches, punching holes in reality, and even trapping the very gods in your wind-derived prisons."
245,Basic Wind Manipulation,50 CP,Generic Wind Manipulation,"You know the very basics of how to safely manipulate the wind and the sky. Perhaps through Qi, Magic, Psychic or Spiritual energies, you can move the air and bend it to your will in the simplest and most straightforward ways. In addition to enough skill not to accidentally kill yourself, you also have a small reserve of the energy you use so that you’re capable of utilizing your knowledge. 

A Bard would gain the knowledge of small and simple spells, both for their instrument as well as to cast alone. A Fengshen would learn to use Qi to augment themselves and strike just a little harder. A Shaman might understand how to infuse their spiritual energy into plants to assist in their growth as well as how to lightly influence the living and the dead. A Windwalker would know how to consult the winds to guide them and perhaps gain better communication skills as a result. A Steamwright would understand the basics of steam, pressure, and how to build simple contraptions using those principles. A wraith understands and infuses themselves with death, allowing them to decay others through touch or survive attacks which would’ve incapacitated them. An Aetherborn would have the skill required to pull Aether from the realm of the gods and perform basic manipulations with this divine wind.

>Requires one or more Origins from Generic Wind Manipulation"
246,Beginner Wind Manipulation,100 CP,Generic Wind Manipulation,"Now with 10 years of training in wind manipulation, you find yourself with more capability. Whether you’re using the wind to cut your enemies up or cut your vegetables, crush bones, or bludgeon those who annoy you, you can now do quite a bit with your expanded arsenal. 

Should you be a bard, you have learned a wide and versatile array of low and medium powered spells with a myriad of effects. A Fengshen would learn how to use Qi for the purposes of refining external and internal aspects of items, such as increasing their own rate of growth slightly or enhancing the qualities of metals or stone they’re in contact with. Shamans can more easily contact the dead, even temporarily make the dead manifest to fight for them at a reduced state, and interact with nature in a variety of ways. Steamwrights gain knowledge of a vast array of steam-powered technologies from creating constructs to building machines which replicate what most modern technology might be capable of doing, while Windwalkers can move with the wind to enhance their speed, dexterity, and move the wind with them to blow enemies away. A wraith would understand death well enough to spread disintegrating miasma, create wounds which cannot heal naturally, generate various diseases, and temporarily remove the senses of those they strike.Aetherborn could fluidly control the Aether they pull down for attacking, enhancing themselves with divinity, devouring it for increased healing and strength, and even striking enemies through their supposed divinity.

>Requires one or more Origins from Generic Wind Manipulation
>Requires Basic Wind Manipulation"
247,Intermediate Wind Manipulation,200 CP,Generic Wind Manipulation,"With a stunning 30 years of experience, you now have the energy reserves and power to blow apart buildings, increase the pressure across a city block to crush your foes, cut up your foes into tiny shreds of flesh, enhance blades such that they cut through stone and steel, and more. 

With your enhanced capabilities, a bard would understand a great number of powerful music magicks such as how to perform sonatas which grant permanent enchantments to your friends and permanently sap the strength from your foes. The Fengshen controls their Qi at such a level as to multiply their own strength and bring out supernatural properties of items they have, granting items powers through sheer force, and a Steamwright can built futuristic items through only steam and steel capable of controlling the wind and steam in vast quantities and building devices which can power your technology for generations. Shamans can empower the dead, raise the dead as spirits en masse, force the truth from the dead and control the undead with ease. Wraiths in contrast can kill with incredible efficiency, controlling disease wide and far, and steal the life force of others to empower themselves. Windwalkers move with the tide of the wind, empowering themselves and controlling the wind at a far greater scale than other origins and gaining insight into trade, economics, movement, and a sight far beyond the natural. The Aetherborn can use the Aether to grant themselves and others new abilities, powers, and capabilities, increasing their own and others’ already versatile potential or can simply crush their foes under a divine torrent of air.

>Requires one or more Origins from Generic Wind Manipulation
>Requires Beginner Wind Manipulation"
248,Advanced Wind Manipulation,400 CP,Generic Wind Manipulation,"With 100 years of experience comes the power able to annihilate a city under your winds and pressure. Turn the wind against your foes, corrode the land itself until everything is rubble, and tear the foundations of everything apart at a whim. 

No matter your origin, your power will become phenomenal. While the Aetherborn learn to interact with the very concept of the divine, manipulating and adding conceptual weight to all of their attacks and controlling the very idea of “air” and gaining the stirrings of turning myth into reality, the Wraith learns to interact with Death on a level beyond the natural and may create diseases which have supernatural properties, eating the magic of those it infects or destroying the morale of the diseased. Fengshen learn to use their Qi to grant themselves new powers empowered by Qi, and a Windwalker learns to manipulate the wind in order to manipulate others to their whims. A Steamwright even learns how to ignore conventional physics when constructing technology and can build technology with the intention of breaking the natural laws of the world.

>Requires one or more Origins from Generic Wind Manipulation
>Requires Intermediate Wind Manipulation"
249,Expert Wind Manipulation,800 CP,Generic Wind Manipulation,"500 years of experience has treated you well. You have vast amounts of energy at your disposal and the sheer power to affect entire planets with your abilities. Bards can create symphonies which alter the state of the world retroactively, Fengshen can generate Qi-powered abilities for themselves at will capable of nearly anything you’d see in a superhero movie while their Qi-enhanced attacks shatter planets. Shamans bring the dead back to life at greater power than when they died, undyingly loyal and undying in general. The Wraith can design, generate, and manipulate disease and sickness on a massive scale, able to inflict any effect from petrification to paralysis to mind control and even undeath or the effect of resurrection. Even the Steamwright can build technology capable of warping reality in a variety of ways, ignoring all physics and performing legendary feats such as killing a god. The Aetherborn can control Aether such that they can bring true myth into the world, generating monsters of incredible power, generating mythical quests and journeys that myths describe, or even bringing the very gods people worship into the mortal plane.

>Requires one or more Origins from Generic Wind Manipulation
>Requires Advanced Wind Manipulation"
250,Gift of Gab,25 CP,Generic Merchant,"You would be a poor merchant indeed if you were too anxious to even speak to someone. As such, you are able to suppress any social anxiety or stage fright you may naturally have. This doesn’t make any actual changes to you, just to how well you can cope with and surpass such things."
251,Under the Table,100 CP,Generic Merchant,"Sometimes, a merchant won't be entirely on the up and up, be it evading taxes or acquiring and selling controlled substances, such dealings need to be hidden and hidden well. You have a talent for hiding your less than legal dealings, making it nearly impossible for someone to trace them barring you actively making it easier. You are also a dab hand at hiding goods or people, including yourself, both for smuggling and for storing illicit goods."
252,Nickel & Dime,100 CP,Generic Merchant,"You have the ability to instantly transform one form of currency to another and will not suffer from the possible downsides, such as perceived counterfeiting or illicitly acquired funds. This is just like if you went to a cash exchange and traded a foreign currency for the local variety for free. This only applies to legitimate currency, which also means you can instantly tell if any currency you acquire is fake or not."
253,Rumor Mill,100 CP,Generic Merchant,"Your mind is able to process and react to stimuli more efficiently, allowing you to filter out information from your senses more easily and effectively. This allows you to follow multiple points of sensory stimuli at once, such as listening to a dozen conversations at once without missing anything or mixing up who says what. This also makes you a skilled information broker and detective if you can pick out what information might be valuable to other people."
254,Keep It Neat & Tidy,200 CP,Generic Merchant,"Keeping your shop, transports, and wares in tip top shape is a major part of being a merchant. If your shop looks run down or the wares appear damaged, you will lose business, after all. This gives you a great deal of skill in cleaning and a passive aura that keeps areas you are in frequently cleaner longer. Additionally, you have a talent for repair and restoration, allowing you to fix virtually anything and make it look brand new in the process. Also comes with basic household skills like cooking and organizational skills."
255,The Basics,200 CP,Generic Merchant,"You have a wide array of licenses and permits necessary to sell what you are selling, if any exist, and you always have access to them. These licenses and permits are perfectly legal. This will give you the ability to sell common materials and wares without issue, such as a permit to sell alcohol or a simple business permit in a city that cares for such things. 

This also grants you a simple book that stores all of your financial information and investments. It has a blurring effect that makes it so others don’t see the contents for what they truly are unless you allow them to and it automatically updates to show changes in the information. Also tells you who owes you a debt."
256,Cargo Space,100 CP,Generic Merchant,"A stamp that provides a continual effect that applies to any storage space you use it on. Any storage container, as small as a pocket in your pants to as large as a ship’s cargo bay, has its ability to store goods increased threefold, with the weight of that cargo similarly reduced by a factor of three, allowing for much greater storage in the same amount of space. This will persist until the stamp is removed. 

You can only have five instances of this stamp active at any one time. Additional purchases grant five additional uses of the stamp."
257,Trinkets & Baubles,100 CP,Generic Merchant,"This item is a fairly simple one, a small chest that will periodically produce a small number of knick knacks, curiosities, and novelties that have minor qualities or traits of note, such as a battery that recharges itself slowly or a pocket knife that never dulls or a mirror that doesn’t show the reflection of the holder."
258,Cleaning Expertise,25 CP,Generic Custodial Warrior,"As a custodial warrior, cleaning is a major aspect of their abilities, so, you know the basics of cleaning effectively, ranging from how to dust without just spreading it around to what soaps to use for the best effects in specific scenarios to how to clear out a clogged chimney. These are all mundane skills, but they are efficient and easy to perform."
259,Tag!,150 CP,Fallout - New Vegas (Pokebrat_J),"Everyone has their talents, areas of expertise in which they excel, and you are no different. There are three skills in which you are noticeably proficient with, and find it easier to improve upon. Be it bartering with others to get the best prices you can, sneaking around to avoid the attention of others, or even using explosives to blow your enemies into itty bitty chunks, there’s quite a few available to you."
260,Irradiated Beauty,50 CP,Fallout - New Vegas (Pokebrat_J),"Life is hard in the Wasteland, rarely is beauty placed before survival. However, that doesn't mean it's without its uses, especially in a place like New Vegas, as you may soon find out. You are actually very aesthetically pleasing to look at, on par with any starlet from the Old World. Any scars or deformities you possess would actually accentuate your rare beauty, rather than hinder it."
261,Lead Belly,50 CP,Fallout - New Vegas (Pokebrat_J)," It takes a true iron stomach to eat irradiated, two-hundred year old food and suffer from no side effects, even if you should've spent the next few days shitting yourself to death. A stomach like yours will allow you to eat practically anything without fear of being poisoned, irradiated, or catching a disease."
262,Rad Resistance,100 CP,Fallout - New Vegas (Pokebrat_J),"Radiation is an insidious enemy, as its invisible fires mutate and twist as much as it does kill. You should consider yourself lucky, as you are now heavily resistant to the effects of radiation, and can easily flush it out of your system with the right supplies."
263,Smooth Talker,100 CP,Fallout - New Vegas (Pokebrat_J),"Talking to people can be just as difficult as fighting them, as there are countless ways you can screw it up. This will make such interactions a touch easier, as whenever you are in a conversation with someone, you will receive a short mental list of potential responses, often related to a number of your other skills when applicable. When these prompts are used, and if your talents in other fields are high enough, you will find it far easier to get others to agree with you, or having them reveal a bit more than they otherwise would have."
264,Fast Travel,200 CP,Fallout - New Vegas (Pokebrat_J),"Patrolling across the Mojave can be such a chore at times. Hopefully with this, it's less of one. With a bit of focus, you and any of your companions can be transported to any notable location or landmark that you have previously visited, so long as you are outside and not in combat or with hostile enemies nearby. This transportation will be instantaneous, and sure to confuse anyone that really thinks about how quickly you get from place to place."
265,"Harder, Better, Faster, Stronger",400 CP,Fallout - New Vegas (Pokebrat_J),"Some people from the Old World weren't content with what hard work and natural talent is capable of, and looked to enhance their bodies through technology. Like them, you sought to elevate your body beyond what was possible, and succeeded. Having been implanted with advanced technology, all of your attributes, from strength to intelligence to even luck, have seen a noticeable increase. 

However, there are two implants that really stand out, the first of which is the “NEMEAN” Subdermal Armor, increasing the amount of damage you can negate before actually being affected by it. Then, there is the “PHOENIX” Monocyte Breeder which grants a mildly regenerative effect similar to lizards and sea creatures, healing any wounds or injuries that aren't immediately fatal in a few hours and lost limbs after a couple of months"
266,Burden to Bear,400 CP,Fallout - New Vegas (Pokebrat_J),"If you’re serious about wandering about the Mojave, then you’d best be bringing along as many supplies as you can afford to carry, because the desert can go on for miles before you see another person, and chances are they won’t be quite as friendly as you. As a way to mitigate this, you now have access to your own personal inventory that you can store items in until they’re needed, one that scales based on your own strength. You can also directly equip certain items in your inventory to yourself if need be, or even use medical items to give you that buzz you need to work at your best."
267,Home on the Range,400 CP,Fallout - New Vegas (Pokebrat_J),"Sleeping under the stars ain’t for everybody, but it is where you feel the most comfortable. Sadly, that moment of vulnerability is the exact moment some unsavory characters are waiting for. From here on out, anytime you allow yourself to go to sleep, you will not be targeted or randomly attacked by anyone, with predators avoiding your general location. Additionally, by resting for at least an hour, your injuries will be fully restored upon waking up. This only applies to things like flesh wounds and broken limbs, so you’ll need help getting rid of your radiation poisoning or mentat addiction elsewhere."
268,V.A.T.S. ,600 CP,Fallout - New Vegas (Pokebrat_J),"Never have to worry about bad aim ever again with the Vault-Tec Assisted Targeting System! This nifty trick will allow you to effectively pause time, allowing you ample time to figure out your next few moves and execute them with superb accuracy. While you may not be able to move while you are in this state, you can see the percentage of how likely your next few attacks will be to succeed. This is all dependent on your stamina, as taking more actions will require greater amounts of it, though it will rapidly replenish after you’re done using V.A.T.S."
269,Vigilant Recycler,100 CP,Fallout - New Vegas (Pokebrat_J),"Industry has been a fragile thing ever since the bombs fell, the amount of things made vastly overshadowed by what is used up, especially when it comes to ammunition. Thankfully you’re the resourceful kind, and are highly efficient when it comes to recycling, taking what others would see as trash and making something useful out of them. This is especially true for bullets and ammunition, even the drained cartridges that energy weapons use."
270,Jury Rigging,200 CP,Fallout - New Vegas (Pokebrat_J),"If nothing new is being made, then how do the people living in the Mojave maintain or improve what they have? With grit, elbow grease, and a whole lot of duct tape. You can repair anything with seemingly random junk, like fixing a super sledge with some pool cues, or a complex water filtration system by using parts taken from an old car. Some people may call it broken junk, but you look at the world and see how it can be put back together."
271,The Professional,400 CP,Fallout - New Vegas (Pokebrat_J),"Professionals have standards, and those standards are what allows them to stay in this game far longer than any rookies. You are a fully trained assassin, knowing just how to cover your tracks and make yourself look uninvolved with a crime scene, be it murder or simple theft. Sure, some people may suspect you may have had a hand in it, but with no evidence tying you to the crime, there is nothing that they can do against you legally. Of course, there are those who don’t really care about legality, so make sure to either choose your targets wisely, or don’t get caught in the act."
272,Better Criticals,100 CP,Fallout - New Vegas (Pokebrat_J),"As good as it is to be skilled, sometimes it's a hell of a lot better to be lucky. You tend to land those lucky hits much more often than normal, which end up helping you greatly in fights. Maybe you manage to hit their elbow on their dominant arm, or manage a shot that unveils a robot's power source, or maybe you just end up hitting them through the eye and into the brain. Either way, you’d be forgiven for thinking that Lady Luck is on your side"
273,Tribal Wisdom,100 CP,Fallout - New Vegas (Pokebrat_J),"Out in the lands civilization has forgotten, danger rarely comes from one’s fellow man, but the various critters that have laid claim to the wilderness. Yet after two centuries of living near such creatures, many tribes have adapted, and you are the culmination of that wisdom. You take less damage from animals, be it the bite of a giant gecko or the claws of a yao guai, and have acquired an impressive amount of resistance to poison. It will still hurt being stung by a cazador, but it won’t be as immediately fatal as it would be for many."
274,Angel,500 CP,Constantine,"As an Angel, you have beautiful wings that are invisible most of the time, though those with the right eyes can still see them. You can make them visible at will, though you don’t need to do so to use them. You can fly at extremely rapid speeds, and have rather high durability, easily enough that you could come off the winner in a supersonic collision against a concrete wall. 

You also have powerful Healing abilities, being able to bring people back from the brink of death at will, and heal pretty much all injuries and diseases effortlessly. You also have powerful abilities when standing against demons and their like, with the power of God at your back. Your touch burns them, and you can purge their influences from places and people, though this can tire you out fast. 

You can turn water into wine. You also have the other ‘typical’ angelic powers, though at similar levels. Please fanwank responsibly"
275,Demon,500 CP,Constantine,"Being a demon, you have a hideous and terrifying form that you can shift into at will, and glowing red eyes that tend to strike terror into most people. You also have rather ridiculous durability, not in terms of resisting damage, but rather, in terms of surviving it. You could be burnt, cut up or literally torn apart, and you’d feel none of it, nor would any of that actually kill you, and you heal at a massively advanced rate. 

You also have powerful abilities to curse people, directly or indirectly. You can use simple illusory tricks to make people kill themselves, or just will their hearts to stop, or summon an insect swarm to consume them, or a number of other myriad abilities consistent with what you’d expect from a low-to-mid level demon."
276,The Sight,200 CP,Constantine,"There’s something more to you, something that puts you beyond ordinary people. You can see things others can’t, look past the curtain on this world. You have a ludicrously high resistance to any and all illusions, mind control and visual tricks, being able to pierce them without even trying at most times, and seeing the truth of things. You can also ‘see’ magic and magical things, and always know when you’re being influenced even if you can’t break it. "
277,Rules of the House,400 CP,Constantine,"In your house people need to follow your rules. And they do. In every place where you can be said to hold power, which belongs to you, one way or another, you are able to lay down rules and strictures, codes of conduct, and find that barring the very, absolute outliers, people tend to obey them without question. These cannot be rules that favor you or someone among them outright and unfairly. No ‘If you step in here you must give me everything you have’. But short of things like that, your word is law in your domain and in any activity or operation you command, and people respect that law. Breaking it won’t even occur to them, barring truly extreme situations or people, and even they tend to obey if reminded."
278,Beneath Notice,100 CP,Constantine,"In this world of angels and demons, you are, after all, just a human. You find that people around you always underestimate you, never quite catching on to everything you can do and are. Even when they see evidence of you being beyond ordinary people, their first instinct remains to dismiss it as fake, considering you beneath their concern. This makes it so you’re unlikely to be drawn into their plans and schemes, and hostile attention in general, unless you do something that unequivocally shatters this illusion."
279,The Mechanics Of War,600 CP,Youjo Senki - The Saga of Tanya the Evil,"An army needs many many things to fight properly, and every last one of them costs money. By providing them with those things, you can become very rich very fast. You now possess intrinsic knowledge of Micro and Macro economics - from how to haggle or upsell a product, all the way up to simply knowing something is worth twice as much the next town over. Be the perfect salesman, or manage a small army of merchants with expert skill. If it involves buying or selling, you're a master at it."
280, Stack The Deck,200 CP,Youjo Senki - The Saga of Tanya the Evil,"Small actions can have far reaching consequences. A single soldier of enough skill or strength can turn the tide of battle. The outcome between two equally matched forces can be decided by the theoretically inconsequential bystanders. It might be hard to predict the effect of a small gesture of kindness a week ago upon a large scale battle today, but yours tend to come with good results. Perhaps not what you wanted, but still better than nothing."
281,PersoNoble,100 CP,Youjo Senki - The Saga of Tanya the Evil,"The most common characteristic of the upper class. Being a charismatic asshole who lies a lot. Now you to can insult people with perfectly executed backhands, or better yet, convince them that wasn't an insult. Also comes with excellent actual interpersonal skills."
282,Supply And Command,200 CP,Youjo Senki - The Saga of Tanya the Evil,"Supply and demand dictate how much you have, how much you need, and where you need it. But of course, that's a bit relative with everybody everywhere being oh so sure they need more, and more than anyone else. Thankfully, you are utterly masterful actually determining whether someone needs it, or is merely blowing hot air. Even better, you know how to take more than you ought, and make it look as though there were always less."
283,An Education,100 CP,Youjo Senki - The Saga of Tanya the Evil,"Ah we have a scholar here today. And a scholar needs a good baseline of knowledge to actually qualify, yes? Go ahead and take, hmm, an appreciation for the classics, some trivia about various fields, and of course, damn near cutting edge knowledge in one area. Now sadly, you're not an innovator quite yet, but this should give you almost perfect knowledge of one area... circa the early 1900's. Sorry about that."
284,Computation Creator,400 CP,Youjo Senki - The Saga of Tanya the Evil,"The operation orb - or computation orb, if you prefer - is a masterwork of science and mathematics. A unique crystalline and clockwork structure allows for mathematical code to be stored - called spells - and channels energy from the user in order to empower them. You now understand not just how they work, but why - and in doing so, can apply the principles to other aims. Magic is currently used solely by the air corps for long range bombardment. Let's fix that, shall we?"
285,Fine Control,100 CP,Youjo Senki - The Saga of Tanya the Evil,"Magic here is a rather simple matter. Either you have it or you don't, and however much you have is how much you're stuck with. As a result, it's better to work smarter than harder. It's not much, but you now have a modicum of skill at doing just that - using less power to do the same as someone else, either through self control or modifying your Orb."
286,War In Three Dimensions,200 CP,Youjo Senki - The Saga of Tanya the Evil,"Most fights consist only of forwards, back, left and right - two dimensional. But in the sky? Up and down can, and should, possibly even must, be considered. And somehow, people always forget to look up. Simply put, you might as well have been born in the air for all your skill at flight. And even better, your skill at aiming a (comparatively) poorly made gun and shooting someone down mid-dogfight. A completely nonsensical concept, but you could pull a good sniper impersonation."
287,Von Twelve,400 CP,Youjo Senki - The Saga of Tanya the Evil,"The school of war in the Empire offers the title 'Von' to its twelve most accomplished students each year. You are one of those students, having acquired and displayed a stunning talent in practically every aspect of war, from artillery to supply management, from basic infantry combat to the management of these actions. It's by no means a measure of raw power, but instead a ludicrous level of competence in these things, and a few related ones as well. "
288,Old Fashioned Magic,600 CP,Youjo Senki - The Saga of Tanya the Evil,"A collection of magical implements from before the days of industrialization. In other words, mystical books full of strange rituals, handcrafted wands and staves, strange reagents, and heavy robes and wizard hats. Unlikely to ever match an Orb for raw power or speed. However, they come with an interesting inversion. Over the years of being used, ambient magic has seeped into them. Even someone with no magical potential could make use of the things found here."
289,Magic Measuring Equipment,100 CP,Youjo Senki - The Saga of Tanya the Evil,"A number of low-tech (or cutting edge, depending on your point of view) computers hooked up to a helmet like device. This device, as the name says, measures ones magical capacity, and applies a number to it based on the range of influence generated. Ie how many objects did you make float. Low tech, but effective. In future jumps it will update slightly to include modes capable of measuring other systems of magic."
290,Orb Operating Manual,200 CP,Youjo Senki - The Saga of Tanya the Evil,"Strictly speaking, this goes to the type 97, except for the fact that said manual doesn't exist. In actuality, this book records any magic you lay eyes on, and translates it as a mathematical equation, which you can then insert into an Operation Orb. Well, in theory anyways. Orbs only have so much space, and you only have so much power. You might want to consider modifying, both to be more energy efficient, and smaller if possible."
291,Mark Thirteen,100 CP,Youjo Senki - The Saga of Tanya the Evil,"The standard operation orb used by mages the world round. It comes in many shapes and sizes, or rather, the flight apparatus does. The Orb itself appears as a pendant to be worn at the base of the throat, in various shapes and sizes. The flight aspect comes in even more variation, a pair of skis, an overly large boot, a witches broom, or even a horse. You may import non-magical jewelry as the Orb itself, or any high tech/magical item as the flight part."
292,Magic Detector,200 CP,Youjo Senki - The Saga of Tanya the Evil,"One might assume that these were radar stations at first glance, but in actuality they are powered by magic, and in turn detect it. They aren't exactly high tech, but they can detect mgic across a good portion of a countryside, and store information on each individual signature for later matching. Doesn't translate the height part of the distance between you and them very well though."
293,Alien Neural Architecture,200 CP,Carrion,"You are an expert at puzzles, both in creating and solving them. The longer you spend on a riddle or puzzle, the easier it gets as you find the solutions faster. Things align perfectly, and you find the ideas you have lining up perfectly with the riddle or puzzle you are solving or creating. This power scales up with science fiction temples of doom or create an unwinnable scenario, such as the Kobayashi Maru."
294,Tyrant of Evolution,600 CP,Carrion,"Somehow your body has started evolving at a rapid pace, allowing you to gain abilities and defenses based on attacks thrown at you, gaining resistance to them as your body evolves to adapt to the danger. With time, your body does not need to experience danger in order to undergo evolution, as it is slowly evolving on its own. This makes you immune to all your current Biological weaknesses."
295,A Study In Crimson,600 CP,Carrion,Years of experimenting on an alien creature of unknown origins that evolves at a rapid pace has changed how you view biology. Your scientific knowledge of biology is beyond what humans could ever hope to achieve within the next few hundred years. As you combine and play with biology like a child plays with Legos. The things that you could do with your knowledge could revolutionize the world.
296,One Step Beyond Human,400 CP,Carrion,"You have undergone surgery that implements Cybernetic Enhancements to elevate you from a normal human into a superhuman, letting you do things that an ordinary human would never be able to do. Your durability is enough that you could take one good hit from an eldritch abomination with the ability to decimate steel blockages apart. You can also attach or modify the Cybernetic Enhancements but it would take time so as not to kill yourself in the process"
297,We Need A Plan,250 CP,Carrion,"You are a towering intellect of planning ahead, when others think of someone with a plan they think of you. While you are leading soldiers into battle you can see actively what steps are necessary for victory but you can only see the steps if you know the right methods to do so. This lets you think five steps ahead of your opponent as you trap them or lead them right where you want them as you go in for the kill. "
298,The Carrion,400 CP,Carrion,"You have taken the form of the monster, an amorphous biological mass of unknown origin. You have no permanent size or shape and are able to manipulate your form to your own desire; however, the form that is most comfortable for you to take is a pulsating, blood-red biological mass resembling raw meat. Regardless of the size you decide to manipulate yourself into, your form is composed of various eyeballs of varying colors, mouths lined with various teeth of different sizes and shapes, and an uncountable number of tentacles. 

Like almost everything in your body, the tentacles can stretch and shrink as you manipulate your own biology. The tentacles are also your main means of transportation in this form, as well as grabbing humans for sustenance. Able to manipulate things with a dexterity that would be unassuming for a giant mass of biology. 

The main method that you use to reshape yourself requires biomass, and for this purpose, you are able to consume humans in order to gain the biomass necessary as well as absorb the genetic code of every being you devour."
