0,Perk Name,Cost,Source,Description
130,Spell: Drubbing,25 CP,Original,"You've learned a new spell!

Name: Drubbing
Aspect: 1 Hurt
Description: This spell produces a swarm (12 to 43) of small orbs, which look like semi-transparent ball bearings filled with red and violet swirls. They flow together like a swarm of flies and can be sustained by the caster as a relentless wave of newly produced orbs, and even slightly controlled. Each one creates a small impact on contact with inanimate things and punches like a fist on contact with a creature. They pop on impact."
131,Spell: Carnage,50 CP,Original,"You've learned a new spell!

Name: Carnage
Aspect: 2 Hurt + 1 Chaos
Description: This is a bolt-quick streak of yellow-crimson color. When it hits a creature, it causes tissues around the zone of impact to explode like a bloody, gory balloon. It can be blocked by thick enough physical barriers and it simply punches them instead. The volume it explodes can be tuned within certain limits (from exploding a finger, to popping half the torso of tissue)."
132,Martial Technique: Red Strikes,50 CP,Original,"You've learned two new martial techniques!

Name: Red Punch
Aspect: 1 Hurt
Description: Channel the Hurt aspect in a specific way through your fists, forearms, and elbows to make your punches twice as efficient and damaging against creatures.

Name: Red Kick
Aspect: 1 Hurt
Description: Channel the Hurt aspect in a specific way through your feet, shins, and knees to make your kicks twice as efficient and damaging against creatures."
133,Martial Technique: Vulnerability,25 CP,Original,"You've learned a new martial technique!

Name: Vulnerability
Aspect: 1 Hurt + 1 Destruction
Description: Push some of the magic into your target while attacking. The place you push it into will be temporarily weakened and more vulnerable against subsequent attacks to this area, especially if you are using the Hurt aspect as part of the attack."
134,Martial Technique: Red Skin,25 CP,Original,"You've learned a new martial technique!

Name: Red Skin
Aspect: 1 Hurt + 1 Protection
Description: Channel magic through your skin in a specific way. Your skin will appear slightly redder. When a creature attacks you using their body parts, those body parts will suffer twice as much of natural blowback, making it more painful to punch or kick, or otherwise attack you without a weapon."
135,Martial Technique: Red Mist,25 CP,Original,"You've learned a new martial technique!

Name: Red Mist
Aspect: 1 Hurt + 1 Mind
Description: This technique makes your sweat evaporate and linger around your body as a barely visible red-tinted aura of steam. When opponents touch the steam, the area touched gets amplified pain sensations. If they feel pain in the place of contact, it becomes worse."
136,Martial Technique: Internal Trauma,25 CP,Original,"You've learned a new martial technique!

Name: Internal Trauma
Aspect: 1 Hurt + 1 Water
Description: At the moment of attack, infuse your hit with magic, making most of the force of your attack transfer as vibrations and spikes of pressure in blood vessels in the area where the attack lands."
137,Martial Technique: Red Echo,15 CP,Original,"You've learned a new martial technique!

Name: Red Echo
Aspect: 1 Hurt + 1 Air
Description: Channel Hurt through your breath and voice. When you shout or exhale sharply, the sound carries a minor Hurt effect - causing brief, sharp pain in the ears and sinuses of anyone within close range. The effect is disorienting but not damaging."
138,Martial Technique: Red Shadow,50 CP,Original,"You've learned a new martial technique!

Name: Red Shadow
Aspect: 2 Hurt + 1 Semblance
Description: Channel Hurt through your movements. Afterimages of your attacks linger in the air for a moment - a faint red glow that pulses with violet. Anyone struck by the afterimage, which then fades quickly, experiences a brief but intense burst of pain, as if they had been hit. More advanced usage can create these afterimages for a multitude of attacks at once."
139,Martial Technique: Shrug It Off,50 CP,Original,"You've learned a new martial technique!

Name: Shrug It Off
Aspect: 2 Protection + 1 Hurt + 1 Aether
Description: A more unorthodox technique, usually used in bursts. It temporarily turns off the feeling of pain and reduces damage to half, but only if the user takes the hit on purpose. Perfect for moments, when one wants to trade the hits."
140,Martial Technique: Pain Transfer,10 CP,Original,"You've learned a new martial technique!

Name: Pain Transfer
Aspect: 3 Hurt + 1 Life
Description: Transfer part of your current sensation of pain with each landed strike. It causes a sudden spike of pain and discomfort in the hit area of the target briefly, at the same time slightly reducing the pain of the user for a moment."
141,Martial Technique: Bloody Feast,25 CP,Original,"You've learned a new martial technique!

Name: Bloody Feast
Aspect: 3 Hurt + 2 Healing
Description: This technique causes spilled blood from the enemy that lands on and stains you to be consumed and transformed into a slight burst of healing and invigoration for the user."
142,Martial Technique: Burning Blood,25 CP,Original,"You've learned a new martial technique!

Name: Burning Blood
Aspect: 2 Hurt + 1 Fire + 1 Life
Description: This technique causes your own spilled blood, which lands on and sticks to the enemy, to suddenly become boiling hot and catch fire. It evaporates in the process, leaving burns on the enemy's body."
143,Martial Technique: Blood Echo,15 CP,Original,"You've learned a new martial technique!

Name: Blood Echo
Aspect: 2 Hurt + 1 Mind + 1 Semblance
Description: This technique causes a lingering imprint of your spilled blood to remain in the area. Anyone who steps into the blood later experiences a brief but intense phantom pain - as if they have stepped into a memory of violence or shard of glass."
144,Martial Technique: Bone Snapping,10 CP,Original,"You've learned a new martial technique!

Name: Bone Snapping
Aspect: 1 Hurt + 1 Earth
Description: At the moment of attack, infuse your hit with magic, making most of the force of your attack transfer directly into the nearby bones in the area, instead of being diffused through surrounding tissues."
145,Martial Technique: Butchery,10 CP,Original,"You've learned a new martial technique!

Name: Butchery
Aspect: 3 Hurt + 1 Metal
Description: This technique is channeled through the sharp edge of a weapon or tool. It makes it unusually efficient at cutting soft, unprotected tissues of the target. Even a relatively dulled edge can be dangerous with this technique. Doesn’t affect bones."
146,Martial Technique: Lunge,10 CP,Original,"You've learned a new martial technique!

Name: Lunge
Aspect: 1 Transformation
Description: This sword technique allows the user to lengthen their blade for a moment in a burst of motion when performing a lunging attack (up to 4 inches). It gives an unexpected burst of reach for the attack."
147,Martial Technique: Shield Breaking,10 CP,Original,"You've learned a new martial technique!

Name: Shield Breaking
Aspect: 3 Metal + 1 Destruction
Description: This simple sword technique, used at the moment of attack, makes the blade more efficient at deforming and cutting metal. "
148,Martial Technique: Armor Piercing,10 CP,Original,"You've learned a new martial technique!

Name: Armor Piercing
Aspect: 2 Metal + 1 Force + 1 Transformation
Description: This technique is channeled through the tip of a weapon. At the moment of impact, the tip briefly becomes harder and more pointed, allowing it to pierce through armor that would otherwise deflect it. The effect is momentary - just long enough to penetrate."
149,Spell: Karmic Retribution,75 CP,Original,"You've learned a new spell!

Name: Karmic Retribution
Aspect: 4 Aether + 2 Hurt + 1 Lore + 1 Destruction
Description: This spell is a kind of aura that can be channeled into your weapons or even some solid magical projectiles. It causes a poisoning-like effect and great suffering to the target on contact, but proportional to how much they have hurt others. It essentially turns the pain they dealt to others against themselves, converting it into ""soul decay"" damage, which affects the shape of the soul and causes the body to take damage as well. The spell sees the older caused pain worse, not counting it completely. "
150,Spell: Tree Birth,15 CP,Original,"You've learned a new spell!

Name: Tree Birth
Aspect: 3 Wood + 3 Creation + 2 Life + 1 Transformation
Description: This spell requires a piece of wood (at least acorn-sized) to infuse. After this is done, the piece of wood will transform and sprout into a healthy sapling of the tree from which the wood was taken."
151,Spell: Seed of Renewal,10 CP,Original,"You've learned a new spell!

Name: Seed of Renewal
Aspect: 2 Wood + 2 Life + 1 Creation
Description: A simpler variant of Tree Birth that can be cast on a single living seed, causing it to sprout and grow into a healthy sapling over the course of a few hours. It does not require wood - only a viable seed."
152,Ritual: Forest Awakening,25 CP,Original,"You've learned a new ritual!

Name: Forest Awakening
Aspect: 4 Wood + 3 Life + 2 Creation + 1 Transformation + 1 Earth
Description: A large ritual that can sprout an entire grove from fallen wood. It requires a piece of wood from each tree and a decent amount of time and energy to perform. The result is a new forest, growing from the remnants of the old."
153,Spell: Seed Duplication,15 CP,Original,"You've learned a new spell!

Name: Seed Duplication
Aspect: 2 Life + 2 Creation + 1 Transformation
Description: This spell targets a single or a few plant seeds. The target goes through a process that visibly resembles cell division, creating two seeds of the same type. However, the created seeds are not clones of the original, but rather the same species with a bit of genetic variation."
154,Spell: Wood Petrification,15 CP,Original,"You've learned a new spell!

Name: Wood Petrification
Aspect: 2 Transformation + 1 Wood + 1 Earth
Description: This spell is used on a volume of wood to gradually turn it into petrified wood. The larger the volume, the longer it takes. There is a maximum volume of a target (around 17 cubic meters). Allows the caster to petrify only specific parts of a wooden object - such as the outer layer, or a decorative pattern. "
155,Spell: Wood Hardening,15 CP,Original,"You've learned a new spell!

Name: Wood Hardening
Aspect: 2 Transformation + 1 Wood + 1 Force
Description: A spell inspired by Wood Petrification that hardens wood without turning it to stone. The wood becomes denser, more durable, and resistant to damage, but retains its organic nature. Useful for tools, weapons, and structural elements. Beware, it becomes heavier and might sink."
156,Spell:  Coal Making,10 CP,Original,"You've learned a new spell!

Name: Coal Making
Aspect: 2 Transformation + 1 Wood + 1 Fire
Description: This spell is used on a volume of wood to gradually turn it into charcoal of that type of wood. It works more quickly on many smaller chunks of wood than on one large piece. The larger the volume, the longer it takes. There is a maximum volume of a target (around 1.72 cubic meters)."
157,Spell: Wood Drying,10 CP,Original,"You've learned a new spell!

Name: Wood Drying
Aspect: 3 Wood + 1 Air + 1 Water
Description: This spell is used on a volume of wood to gradually and quickly dry it, making the material ready for construction uses. The process doesn’t damage wood. The larger the volume, the longer it takes. There is a maximum volume of a target (around 2.33 cubic meters)."
158,Spell: Wood Bending,10 CP,Original,"You've learned a new spell!

Name: Wood Bending
Aspect: 2 Wood + 1 Water
Description: This spell is used on a volume of wood to make it bend as if it had been steamed, and then harden it into its new, changed shape. The larger the volume, the longer it takes. There is a maximum volume of a target (around 0.345 cubic meters)."
159,Spell: Wood Fusion,10 CP,Original,"You've learned a new spell!

Name: Wood Glue
Aspect: 2 Wood + 1 Water + 1 Order
Description: This spell fuses two pieces of wood together at their contact surfaces, creating a bond as strong as the surrounding wood. The wood must be clean and dry, and the pieces must be held together during the process. Useful for joinery and repair."
160,Spell: Rust Removal,10 CP,Original,"You've learned a new spell!

Name: Rust Removal
Aspect: 3 Metal + 1 Air + 1 Chaos
Description: This spell produces a cone or ray area of effect (which feels and looks like wind) that separates and grinds rust away, leaving behind a clear metallic surface. It specializes in iron alloys, but can be tuned to work on some other metals."
161,Spell: Iron Destressing,10 CP,Original,"You've learned a new spell!

Name: Iron Destressing
Aspect: 3 Metal + 1 Fire + 1 Order
Description: This spell is used on a volume of metal (or part of it) and lessens its mechanical fatigue, dealing with microscopic damage to the structure of the metal. It specializes in iron alloys, but can be tuned to work on some other metals."
162,Ritual: Alloy Separation,20 CP,Original,"You've learned a new ritual!

Name: Alloy Separation
Aspect: 3 Metal + 3 Transformation + 2 Chaos + 1 Order
Description: This is a small ritual that separates a targeted volume of metal alloy into its component elements. For example, it can separate brass into copper and zinc, or steel into iron and carbon. The process is slow and requires precision. It is less effective and slower on alloys with many components."
163,Spell: Metal Purity Testing,15 CP,Original,"You've learned a new spell!

Name: Metal Purity Testing
Aspect: 1 Metal + 2 Lore + 1 Light
Description: A divination spell that reveals the purity and composition of a metal sample. The caster perceives the metal as a color or pattern that indicates its components and any impurities. However, the information depends on the user's knowledge. If the alloy contains substances unknown to the user, they will be marked as unknown."
164,Ritual: Stone Liquefaction,15 CP,Original,"You've learned a new ritual!

Name: Stone Liquefaction
Aspect: 3 Earth + 2 Water + 1 Transformation
Description: This ritual targets a volume of stone (up to 54.3 cubic meters) and turns it into a liquid similar to cement, but textured like the targeted stone. Different liquefied stones cannot mix. This ""cement"" will set over time and turn back into the original stone. Denser kinds of rock create heavier, less fluid ""cement"" and harden back more quickly."
165,Spell: Stone Molding,10 CP,Original,"You've learned a new spell!

Name: Stone Molding
Aspect: 2 Earth + 1 Water + 1 Order
Description: A less powerful variant of Stone Liquefaction turned into a spell form that softens stone to a clay-like consistency without fully liquefying it. The stone can be shaped by hand or with tools, then hardens back to its original density. Useful for detailed carving and repair work."
166,Spell: Stone Fusion,10 CP,Original,"You've learned a new spell!

Name: Stone Fusion
Aspect: 3 Earth + 1 Fire + 1 Order
Description: A spell that fuses two pieces of stone together at their contact surfaces, creating a seamless bond. The stone at the interface briefly softens, then hardens into a continuous mass. Used for joining stone elements without mortar."
167,Ritual: Summon the Dead,25 CP,Original,"You've learned a new ritual!

Name: Summon the Dead
Aspect: 6 Aether + 4 Lore + 4 Death + 1 Alien + 1 Chaos
Description: This unique and unusual work of magic allows you to summon echoes of the dead - something like ghosts. It works best on the recently dead or preserved corpses, and using it repeatedly on the same place makes the spell work less effectively.

Unfortunately, you probably won't be able to interrogate anything useful from the echo of the dead. They are happy, blissful, and usually talk about good things, or simply sing. They are incapable of suffering. Weird."
168,Ritual: Summon Imp,50 CP,Original,"You've learned a new ritual!

Name: Summon Imp
Aspect: 2 Alien + 1 Fire + 1 Hurt
Description: Summon and trap a weak creature from some hellish dimension to bind it to serve you in exchange for something or by force. They are varied, and an experienced practitioner might find a specific kind of imp they desire for the job. Dead imps leave behind almost no physical traces. They are as smart as a human toddler, but cunning in certain areas, and different imps have different talents."
169,Ritual:  Lesser Flame Summoning,50 CP,Original,"You've learned a new ritual!

Name: Lesser Flame Summoning
Aspect: 2 Alien + 2 Flame + 1 Aether
Description: Summon a lesser spirit of fire to perform a task or bind it to your service. They do not have a mind of their own beyond what the summoner gives them. They have a strange way of thinking. Such a spirit might be used to power a large lantern or be settled into a furnace. In certain circumstances, it is possible for a lesser spirit to grow or become unstable, but this usually does not happen."
170,Ritual: Bring Helping Hands,50 CP,Original,"You've learned a new ritual!

Name: Bring Helping Hands
Aspect: 2 Alien + 1 Semblance + 1 Mind + 1 Force
Description: Use a ritual to obtain or discard this capability. You can summon ghost-like hands from the realm of palms. They can perform simple tasks requiring dexterity. They are much better at their job if you know how to do what you ask of them using your own hands - they partially draw on your understanding and skills.

They cannot stay too far from you for too long, or the summoning will break (after about half an hour, give or take). You can summon two, four, six, eight, ten, or a dozen hands, and assign and reassign tasks to and between individual hands."
171,Spell: Fire Shield,20 CP,Original,"You've learned a new spell!

Name: Fire Shield
Aspect: 2 Protection + 1 Fire
Description: This spell can be cast on the self, another creature, or an object. It creates an invisible aura that becomes more visible proportionally to how much heat is trying to breach it. The aura blocks excessive heat, preventing it from reaching the target. However, if too much heat affects it at once, or if it is strained for too long, the shield may ""pop"" and leave the target defenseless."
172,Spell: Shroud from Flame,20 CP,Original,"You've learned a new spell!

Name: Shroud from Flame
Aspect: 1 Protection + 1 Fire
Description: This spell can be cast on the self, another creature, or an object. It creates a kind of field that penetrates the target's volume, reducing how much excess heat it receives from external sources and making it more resistant to the effects of heat. However, it does not block it completely - it just severely reduces the detrimental effects. For example, instead of receiving third-degree burns in two seconds, one will receive first-degree burns over the course of twenty seconds."
173,Spell: Flaming Armor,25 CP,Original,"You've learned a new spell!

Name: Flaming Armor
Aspect: 1 Protection + 2 Flame
Description: This spell can be cast on the self or another creature. It produces a barely visible effect that resembles a heat wave in the air. It will produce bursts of flame and heat when something violently tries to pierce it, or at the user's will. This will scorch the attacker, parry and burn projectiles, and more. 

This armor can be weakened and turned off by too much offense, but it will return if given a breathing room. As a side effect, it keeps the user comfortably warm even in an intense cold and provides resistance against effects that impose cold or steal heat."
174,Spell: Protection,50 CP,Original,"You've learned a new spell!

Name: Protection
Aspect: 1 Protection
Description: This spell creates an invisible force field that briefly flickers silver when hit. When something connects with this field, 98.7% of its force is perfectly reflected back. However, if the field is hit with force above a certain limit, or too often within a period of time, it will pop - deflecting things in the process but going on cooldown. 

The cooldown is proportional to the attack that broke it (from a few seconds to a minute). It can only be cast on the caster. An experienced user can layer up to three fields. It is bad at protecting against things like heat, poison gas, or electrical discharge (although it still protects a bit)."
175,Spell: Force Shield,25 CP,Original,"You've learned a new spell!

Name: Force Shield
Aspect: 2 Semblance + 1 Protection + 1 Force
Description: This spell creates a semi-transparent, orange-tinted force field that acts as a handheld shield, with an incredible ability to partially negate, absorb, and deflect force used against it. Can be turned off/on without dispelling. "
176,Spell: Reinforcement,50 CP,Original,"You've learned a new spell!

Name: Reinforcement
Aspect: 1 Protection
Description: This spell is channeled through the caster or items in contact with them, making targets more resistant to damage and physical effects, but only slightly (1 to 30% more). It works against a great variety of mundane phenomena, better against some and worse against others."
177,Spell: Deflection Field,25 CP,Original,"You've learned a new spell!

Name: Deflection Field
Aspect: 2 Protection + 1 Air
Description: This spell creates a subtle, invisible field around the caster that gently deflects incoming projectiles (arrows, bolts, and small thrown objects) slightly off course. The deflection is not perfect; it causes the projectile to miss by a few inches rather than stopping it entirely. Fast-moving or extremely heavy projectiles are less affected. The field lasts for several minutes or until the caster is struck by a hit that exceeds its capacity."
178,Spell: Thermal Insulation,30 CP,Original,"You've learned a new spell!

Name: Thermal Insulation
Aspect: 2 Protection + 1 Fire + 1 Water
Description: This spell creates a protective layer around the caster that resists extreme temperatures - both heat and cold. It does not block damage entirely, but significantly reduces the effects of environmental temperature extremes and temperature-based attacks. A person wearing this spell could walk through a burning building or a freezing blizzard with only minor discomfort. The effect lasts for up to an hour."
179,Spell: Shock Absorber,30 CP,Original,"You've learned a new spell!

Name: Shock Absorber
Aspect: 2 Protection + 1 Force
Description: This spell creates a subtle, invisible cushion around the caster that absorbs the force of impacts: falls, blunt strikes, and explosive shockwaves. The cushion reduces the effective force of any impact by half, but each absorbed impact weakens the spell. After absorbing a certain amount of total force, the spell dissipates and must be recast. Can be overwhelmed. "
180,Spell: Reactive Plating,25 CP,Original,"You've learned a new spell!

Name: Reactive Plating
Aspect: 2 Protection + 1 Metal + 1 Force
Description: This spell coats the caster's skin or armor in a barely visible metallic sheen. When struck, the coating momentarily hardens and disperses the force of the blow across a wider area, reducing the damage significantly. The coating is most effective against blunt force and slashing attacks, but offers little protection against piercing attacks or energy-based damage. The effect lasts up to 11 minutes."
181,Spell: Lingering Ward,50 CP,Original,"You've learned a new spell!

Name: Lingering Ward
Aspect: 2 Protection + 1 Time + 1 Order
Description: This spell is cast on a location or object (a door, a chest, or a perimeter) rather than on a person. It creates a protective field that lasts for hours or days, absorbing or deflecting attacks against the warded object. 

The ward is not as strong as a personal shield, but it persists without the caster's attention. It can be set to trigger on specific conditions (e.g., ""only if touched by a living creature""). The ward fades when its stored energy is depleted."
182,Spell: Ward of Negation,100 CP,Original,"You've learned a new spell!

Name: Ward of Negation
Aspect: 4 Protection + 2 Order + 1 Aether + 1 Essence
Description: This spell creates a shimmering, silvery bubble-like field around the caster that actively negates magical effects that target them. A curse aimed at the caster will be weakened or dispelled entirely. A scrying spell will fail to penetrate the ward. A direct magical attack will be reduced in power or slightly thrown off course. The ward is not perfect (powerful, cunning or specialized magic can overwhelm it) but it provides a significant defense against hostile magic. The effect has to be actively sustained. Stationary. "
183,Spell: Phalanx Ward,25 CP,Original,"You've learned a new spell!

Name: Phalanx Ward
Aspect: 3 Protection + 1 Force + 1 Order
Description: This spell creates a large, semi-transparent shield in front of the caster that can cover multiple people. The shield is rectangular and about the size of a tower shield. It blocks physical projectiles and absorbs kinetic force, but it must be actively maintained - the caster must hold the shield in place. It can withstand a significant amount of force before breaking, but it does not protect against attacks from the sides or rear."
184,Spell: Adaptive Shell,50 CP,Original,"You've learned a new spell!

Name: Adaptive Shell
Aspect: 2 Protection + 1 Lore + 1 Transformation
Description: This spell creates a protective shell around the caster that adapts to the type of attack it faces. When struck by fire, the shell becomes fire-resistant. When struck by a blade, it hardens. When struck by a curse, it becomes resistant to magic. The adaptation is not instant (it takes a few hits to fully adjust) and the shell can only adapt to one or two damage types at a time. The effect lasts for 17 minutes."
185,Spell: Flaming Droplet,10 CP,Original,"You've learned a new spell!

Name: Flaming Droplet
Aspect: 1 Fire
Description: This spell creates and throws a ball-like projectile made of fire. It is round, up to 44 cm in size, and really bouncy. Each bounce leaves behind a flaming puddle, like burning napalm. Each bounce makes the projectile smaller."
186,Spell: Fire Ball,10 CP,Original,"You've learned a new spell!

Name: Fire Ball
Aspect: 1 Fire
Description: This spell creates a ball of flame and shoots it. The orb is around 30 cm in diameter and suddenly expands into a cloud of flame on impact, like burning gas exploding. Classic. "
187,Spell: Fire Orb,10 CP,Original,"You've learned a new spell!

Name: Fire Orb
Aspect: 1 Fire
Description: This creates a smooth projectile of yellow, swirling flame. It is like a smooth marble, almost looking solid. On impact, it turns into a great number of extremely hot and quick white sparks flying in all directions, which slightly penetrate and burn things on contact."
188,Spell: Burning Sphere,10 CP,Original,"You've learned a new spell!

Name: Burning Sphere
Aspect: 1 Fire
Description: This spell creates a small, bubble-like projectile as small as a fist, filled with orange fire. Many bubbles can be created quickly. The projectile is heavy and very hot; it rams into and melts things on contact, getting smaller over time or from burning through things."
189,Spell: Smoldering Touch,10 CP,Original,"You've learned a new spell!

Name: Smoldering Touch
Aspect: 1 Fire
Description: This spell causes the caster's hands to become hot enough to ignite flammable materials on contact. The heat is contained to the hands and does not harm the caster. Useful for starting fires, lighting torches, or leaving burning handprints."
190,Spell: Miniature Sun,50 CP,Original,"You've learned a new spell!

Name: Miniature Sun
Aspect: 1 Fire + 1 Light
Description: This spell creates a small, glowing orb of white light and shoots it at extreme speed. On impact, it destabilizes over a few moments (enough time for it to melt through many things) and then violently explodes, practically evaporating everything in a small radius."
191,Martial Technique: Solar Prominence,50 CP,Original,"You've learned a new martial technique!

Name: Solar Prominence
Aspect: 1 Fire + 1 Light
Description: This martial technique allows the user to create and partially control the shape of bright loops of plasma extending from their body. Good for melee attacks or to evaporate incoming projectiles."
192,Spell: Flashfire,15 CP,Original,"You've learned a new spell!

Name: Flashfire
Aspect: 1 Fire + 2 Light
Description: This spell creates a blinding flash of white light accompanied by a wave of intense heat. The flash temporarily (or not) blinds anyone within 10 meters who is looking in the direction of the spell. The heat is enough to ignite flammable materials and cause first-degree burns on exposed skin. The effect is brief: a single, directional burst."
193,Spell: Solar Blade,30 CP,Original,"You've learned a new spell!

Name: Solar Blade
Aspect: 2 Fire + 1 Light + 1 Sembalance
Description: This spell creates a blade of condensed plasma and light extending from the caster's hand - a sword made of solar energy. The blade is incredibly hot and can cut through most materials. It lasts for a few minutes and can be dismissed at will. The blade sheds bright light, illuminating the area around the caster."
194,Crafting Ritual: Amber Glass Casting,20 CP,Original,"You've learned a new crafting ritual!

Name: Amber Glass Casting
Aspect: 2 Wood + 1 Light
Description: This small ritual allows one to transform wood into an amber-like substance that can be used like glass. The ritual works best on sawdust. Different types of wood produce different hues of ""amber glass,"" and some types are objectively better to use for the ritual."
195,Spell: Mud Brick Shaping,10 CP,Original,"You've learned a new spell!

Name: Mud Brick Shaping
Aspect: 4 Earth + 1 Order
Description: This spell is cast on loose soil, mud, or clay. It quickly shapes a small volume of material into robust mud bricks (or several). The caster can tune the size and proportions of the bricks a bit."
196,Crafting Ritual: Wooden Glue,10 CP,Original,"You've learned a new crafting ritual!

Name: Wooden Glue
Aspect: 3 Wood + 1 Water + 1 Earth
Description: This little ritual allows one to turn wood into a liquid resin-like substance, which hardens over time or at the user's will into a hard amber-like form (not as hard or clear as amber glass). It is very sticky and makes great glue while fluid."
197,Spell: Screw Spell,10 CP,Original,"You've learned a new spell!

Name: Screw Spell
Aspect: 3 Force + 1 Order
Description: This spell targets small objects. It can apply rotation and push/pull to them. Basically, it works as a great substitute for a screwdriver - great for screwing in or unscrewing bolts\ and other fasteners."
198,Ritual: Quicklime Transmutation,10 CP,Original,"You've learned a new ritual!

Name: Quicklime Transmutation
Aspect: 2 Earth + 1 Fire + 1 Transformation
Description: This small ritual transforms limestone or shells into quicklime, a key ingredient for mortar, plaster, and tanning. The process is quick and efficient, producing usable quicklime in minutes rather than days."
199,Spell: Rope Weave,10 CP,Original,"You've learned a new spell!

Name: Rope Weave
Aspect: 2 Wood + 1 Force + 1 Semblance
Description: This spell transforms plant fibers (grass, bark, or reeds) into strong, flexible rope. The rope can be made in any length up to 9.8 meters at a time (although, you can continue from where you finished last time) and can be tuned for thickness and strength. Some fibers are obviously better than others to use. "
200,Spell: Torch,10 CP,Original,"You've learned a new spell!

Name: Torch
Aspect: 2 Fire + 1 Wood
Description: This spell produces flame on one end of a stick or small piece of wood the caster wields. The flame keeps burning on the top and is very hard to put out while the spell is working. The stick itself slowly turns into burnt wood, consumed in the process of sustaining the flame at the top. The user can turn the flame on or off at any moment, or control the intensity of the fire."
201,Spell: Water Soap,10 CP,Original,"You've learned a new spell!

Name: Water Soap
Aspect: 7 Water + 1 Purity
Description: This spell makes a small amount of targeted water act soapy: it produces foam and bubbles and is good at cleaning things. After the spell is stopped, or after some time has passed, the water returns to its normal state."
202,Spell: Water Probe,10 CP,Original,"You've learned a new spell!

Name: Water Probe
Aspect: 9 Water + 1 Lore
Description: This spell targets a volume of water. It gives the caster general information about how much the liquid is contaminated, indicated on a scale from blue to red. It does not reveal the specific nature of the contamination - only how far it is from the purity of distilled water."
203,Spell: Disinfection,15 CP,Original,"You've learned a new spell!

Name: Disinfection
Aspect: 9 Spirit + 1 Death + 1 Purity
Description: This spell produces a small amount of temporary liquid with a slightly gelatinous consistency that smells like alcohol. It is a great disinfectant and good at loosing the stains to be removed."
204,Crafting Ritual: Iron Wood Production,25 CP,Original,"You've learned a new crafting ritual!

Name: Iron Wood Production
Aspect: 4 Wood + 2 Iron + 1 Transformation + 1 Essence
Description: This is a crafting ritual. You need a piece of hard wood and a tiny amount of iron. This work infuses the essence of iron into the piece of wood, making it much more durable, noticeably harder, and resistant to fire. However, it also makes the wood slightly heavier and more susceptible to rot in humid environments."
205,Crafting Ritual: Wood Treatment,25 CP,Original,"You've learned a new crafting ritual!

Name: Wood Treatment
Aspect: 5 Wood + 2 Plastic + 2 Earth
Description: This is a crafting ritual. It requires a piece of wood as a target and a pile of coal dust (charcoal will do). In the process, the dust turns into a kind of resin, soaks into the wood structure, permeates it, and sets. The resulting wood is much more resistant to natural rot and decay, slightly more durable and harder, and waterproof. It burns with thick, stinky smoke."
206,Spell: Spark Burst,10 CP,Original,"You've learned a new spell!

Name: Spark Burst
Aspect: 1 Fire
Description: This spell creates a small burst of short-lived but hot sparks in one direction. Ideal for starting a fire. That's it."
207,Spell: Heat Stroke,25 CP,Original,"You've learned a new spell!

Name: Heat Stroke
Aspect: 2 Fire + 1 Light + 1 Air
Description: This spell creates a small area around the user where other creatures get heated up more quickly. Basically, it feels hot as hell: like standing in front of an open oven. The spell can be reshaped to create a cone instead, making the effect more contained and more intense, causing heat stroke in a few seconds of exposure. It works somewhat like a microwave. "
208,Spell: Convection Wave,10 CP,Original,"You've learned a new spell!

Name: Convection Wave
Aspect: 1 Fire + 2 Air + 1 Force
Description: This spell creates a visible wave of shimmering heat that blasts outward from the user, pushing targets away while searing them with hot air. The wave is brief but intense, enough to knock down and painfully burn anyone within its path."
209,Spell: Induction,10 CP,Original,"You've learned a new spell!

Name: Induction
Aspect: 4 Fire + 2 Light + 1 Metal + 1 Lightning
Description: This spell produces a small aura or a cone of effect that slowly heats up metal caught in the area. Metals with higher electrical resistance heat up faster, but it still takes minutes, and the spell cannot heat metal above 1,440 degrees Celsius."
210,Ritual: Induction Forge,30 CP,Original,"You've learned a new spell!

Name: Induction Forge
Aspect: 5 Fire + 3 Metal + 2 Lightning + 1 Light + 1 Transformation
Description: An advanced variant of Induction in the form of a ritual. This ritual creates a contained field that rapidly heats metal placed within it, reaching temperatures up to 2,599°C - more than enough to melt iron and steel. The field is stable and can be maintained for extended periods, and controlled, making it ideal for foundry work and advanced metalworking. "
211,Spell: Shovel,10 CP,Original,"You've learned a new spell!

Name: Shovel
Aspect: 1 Earth
Description: This spell cuts a simple shape from dirt, soil, or similar soft material, then lifts this shape and tosses it aside. The spell can be used to dig up to one cubic meter of soil per use."
212,Spell: Bug-Zapper,10 CP,Original,"You've learned a new spell!

Name: Bug-Zapper
Aspect: 1 Lightning
Description: This spell can be cast on oneself or infused into a small object. It creates a temporary field (up to 0.55 meter radius) around the target that ""zaps"" any flying or fast-moving insect with a small shock, killing it instantly. Can be briefly overwhelmed by obscene amount of bugs!"
213,Crafting Ritual: Cold Iron Forging,100 CP,Original,"You've learned a new crafting ritual!

Name: Cold Iron Forging
Aspect: 5 Metal + 2 Essence + 1 Transformation + 1 Death + 2 Order
Description: This is a crafting ritual to produce cold iron. It is a magical metal that slowly ""freezes"" the magic (or at least ""cools"" it down) of a living creature in the area of contact, making it harder to use spells utilizing the affected body part or even harming magical creatures that rely on magic to maintain their physiological functions. Works better or worse on certain magics. "
